search_term,npi,org_name,taxonomy,address,city,state,zip,system
Mount Sinai,1528359692,MOUNT SINAI SCHOOL OF MEDICINE,"Dentist, Oral and Maxillofacial Surgery",1 GUSTAVE L LEVY PL,NEW YORK,NY,10029,Mount Sinai
Mount Sinai,1215956172,MOUNT SINAI SCHOOL OF MEDICINE,"Internal Medicine, Rheumatology",1 GUSTAVE LEVY PLACE,NEW YORK,NY,10029,Mount Sinai
Mount Sinai,1679896153,MOUNT SINAI SCHOOL OF MEDICINE,"Internal Medicine, Hematology & Oncology",1 GUSTAVE L.LEVY PLACE,NEW YORK,NY,10029,Mount Sinai
Mount Sinai,1740224914,MOUNT SINAI SCHOOL OF MEDICINE,"Pathology, Anatomic Pathology & Clinical Pathology",1428 MADISON AVE,NEW YORK,NY,10029,Mount Sinai
Mount Sinai,1558371112,MOUNT SINAI SCHOOL OF MEDICINE,Otolaryngology,5 E 98TH ST,NEW YORK,NY,10029,Mount Sinai
Mount Sinai,1487884789,MOUNT SINAI SCHOOL OF MEDICINE,"Internal Medicine, Pulmonary Disease",7901 BROADWAY,ELMHURST,NY,11373,Mount Sinai
Mount Sinai,1588723456,MOUNT SINAI SCHOOL OF MEDICINE,"Medical Genetics, Clinical Genetics (M.D.)",1184 5TH AVE,NEW YORK,NY,10029,Mount Sinai
Mount Sinai,1154657641,MOUNT SINAI SCHOOL OF MEDICINE,"Psychiatry & Neurology, Psychiatry",1 GUSTAVE L LEVY PL # 1230,NEW YORK,NY,10029,Mount Sinai
Mount Sinai,1972824894,MOUNT SINAI SCHOOL OF MEDICINE,"Internal Medicine, Cardiovascular Disease",9436 58TH AVE,ELMHURST,NY,11373,Mount Sinai
Mount Sinai,1164714432,MOUNT SINAI SCHOOL OF MEDICINE,"Registered Nurse, Diabetes Educator",1 GUSTAVE L LEVY PLACE,NEW YORK,NY,10029,Mount Sinai
Mount Sinai,1427070283,MOUNT SINAI SCHOOL OF MEDICINE,"Internal Medicine, Nephrology",1 GUSTAVE LEVY PLACE,NEW YORK,NY,10029,Mount Sinai
Mount Sinai,1518987957,MOUNT SINAI SCHOOL OF MEDICINE,Internal Medicine,1 GUSTAVE LEVY PLACE,NEW YORK,NY,10029,Mount Sinai
Mount Sinai,1336616549,MOUNT SINAI SCHOOL OF MEDICINE,"Obstetrics & Gynecology, Maternal & Fetal Medicine",8 N OCEANSIDE RD,ROCKVILLE CENTRE,NY,11570,Mount Sinai
Mount Sinai,1629093869,MOUNT SINAI SCHOOL OF MEDICINE,"Pathology, Anatomic Pathology & Clinical Pathology",1 GUSTAVE L LEVY PL,NEW YORK,NY,10029,Mount Sinai
Mount Sinai,1932120656,MOUNT SINAI SCHOOL OF MEDICINE,"Psychiatry & Neurology, Addiction Medicine",1425 MADISON AVE.,NEW YORK,NY,10029,Mount Sinai
Mount Sinai,1730315177,MOUNT SINAI SCHOOL OF MEDICINE,"Internal Medicine, Cardiovascular Disease",143 - 05 HILLSIDE AVENUE,JAMAICA,NY,11435,Mount Sinai
Mount Sinai,1295965598,MOUNT SINAI SCHOOL OF MEDICINE,"Internal Medicine, Geriatric Medicine",7901 BROADWAY,ELMHURST,NY,11373,Mount Sinai
Mount Sinai,1043230444,MOUNT SINAI SCHOOL OF MEDICINE,"Internal Medicine, Cardiovascular Disease",1 GUSTAVE LEVY PLACE,NEW YORK,NY,10029,Mount Sinai
Mount Sinai,1942864251,MOUNT SINAI SCHOOL OF MEDICINE,Colon & Rectal Surgery,1100 FRANKLIN AVE STE 203,GARDEN CITY,NY,11530,Mount Sinai
Mount Sinai,1679199608,MOUNT SINAI SCHOOL OF MEDICINE,"Internal Medicine, Endocrinology, Diabetes & Metabolism",2209 MERRICK RD STE 100,MERRICK,NY,11566,Mount Sinai
Mount Sinai,1003832924,MOUNT SINAI SCHOOL OF MEDICINE - DEPT. OF NEUROLOGY,Specialist,5 EAST 98 STREET,NEW YORK,NY,10029,Mount Sinai
Mount Sinai,1558698498,MOUNT SINAI SCHOOL OF MEDICINE DEPARTMENT OF ORTHOPAEDIC SURGERY,Specialist,433 HACKENSACK AVE,HACKENSACK,NJ,07601,Mount Sinai
Mount Sinai,1144266586,MOUNT SINAI SCHOOL OF MEDICINE DEPT OF OPHTHALMOLOGY,Specialist,5 E 98TH ST FL 7,NEW YORK,NY,10029,Mount Sinai
Mount Sinai,1336413442,MOUNT SINAI SCHOOL OF MEDICINE FACULTY PRACTICE ASSOCIATES,Otolaryngology,5 E 98TH ST FL 8,NEW YORK,NY,10029,Mount Sinai
Mount Sinai,1982625737,MOUNT SINAI SCHOOL OF MEDICINE MEDICAL PRACTICE ASSOCIATES,Internal Medicine,1 GUSTAVE LEVY PLACE,NEW YORK,NY,10029,Mount Sinai
Mount Sinai,1407113335,MOUNT SINAI SCHOOL OF MEDICINE OF NEW YORK UNIVERSITY,"Internal Medicine, Hematology & Oncology",1125 PARK AVE,NEW YORK,NY,10128,Mount Sinai
Mount Sinai,1679881577,MOUNT SINAI SCHOOL OF MEDICINE OF NEW YORK UNIVERSITY,"Internal Medicine, Clinical Cardiac Electrophysiology",210 E 86TH ST RM 502,NEW YORK,NY,10028,Mount Sinai
Mount Sinai,1023334927,MOUNT SINAI SCHOOL OF MEDICINE OF NEW YORK UNIVERSITY,Internal Medicine,341 CENTRAL PARK AVE,SCARSDALE,NY,10583,Mount Sinai
Mount Sinai,1104135060,MOUNT SINAI SCHOOL OF MEDICINE OF NEW YORK UNIVERSITY,General Acute Care Hospital,1 GUSTAVE L LEVY PL,NEW YORK,NY,10029,Mount Sinai
Mount Sinai,1972513646,MOUNT SINAI SCHOOL OF MEDICINE OF NEW YORK UNIVERSITY,Obstetrics & Gynecology,1176 5TH AVE,NEW YORK,NY,10029,Mount Sinai
Mount Sinai,1336878651,MOUNT SINAI SCHOOL OF MEDICINE OF NEW YORK UNIVERSITY,Orthopaedic Surgery,984 N BROADWAY STE 306,YONKERS,NY,10701,Mount Sinai
Mount Sinai,1205960168,MOUNT SINAI SCHOOL OF MEDICINE-MEDICINE,"Internal Medicine, Infectious Disease",1 GUSTAVE LEVY PLACE,NEW YORK,NY,10029,Mount Sinai
Mount Sinai,1982863080,MOUNT SINAI SERVICES,General Acute Care Hospital,8268 164TH ST,JAMAICA,NY,11432,Mount Sinai
Mount Sinai,1417284357,MOUNT SINAI SHCOOL OF MEDICINE DEPARTMENT OF ORTHOPAEDIC SURGERY,Specialist,25 PROSPECT AVE,HACKENSACK,NJ,07601,Mount Sinai
Mount Sinai,1598126518,MOUNT SINAI ST LUKES,General Acute Care Hospital,440 W 114TH ST,NEW YORK,NY,10025,Mount Sinai
Mount Sinai,1538205323,MOUNT SINAI SURGICAL SUPPLIES INC.,Durable Medical Equipment & Medical Supplies,8008 BAXTER AVE,ELMHURST,NY,11373,Mount Sinai
Mount Sinai,1588712202,MOUNT SINAI UNION FREE SCHOOL DISTRICT,Local Education Agency (LEA),118 NORTH COUNTRY RD,MOUNT SINAI,NY,11766,Mount Sinai
Mount Sinai,1558807859,MOUNT SINAI WEST,"Clinic/Center, Genetics",1000 10TH AVE,NEW YORK,NY,10019,Mount Sinai
Mount Sinai,1932111556,MOUNT SINAI-IRVING J SELIKOFF CENTER FOR OCCUPATIONAL & ENVIRONMENTAL,"Preventive Medicine, Preventive Medicine/Occupational Environmental Medicine",345 E 102ND ST,NEW YORK,NY,10029,Mount Sinai
Mount Sinai,1437477312,MT SINAI SCHOOL OF MEDICINE OF NEW YORK UNIVERSITY,"Internal Medicine, Cardiovascular Disease",3141 45TH ST,LONG ISLAND CITY,NY,11103,Mount Sinai
Mount Sinai,1043699218,MT. SINAI ELMHURST HOSPITAL,General Acute Care Hospital,2 SIMPSON PL,YONKERS,NY,10710,Mount Sinai
Mount Sinai,1992417323,NORTH SHORE MEDICAL GROUP OF THE MOUNT SINAI SCHOOL OF MEDICINE,Internal Medicine,1 S CENTRAL AVE,VALLEY STREAM,NY,11580,Mount Sinai
Mount Sinai,1174230221,NORTH SHORE MEDICAL GROUP OF THE MOUNT SINAI SCHOOL OF MEDICINE,Podiatrist,1155 NORTHERN BLVD,MANHASSET,NY,11030,Mount Sinai
Mount Sinai,1275640609,NORTH SHORE MEDICAL GROUP OF THE MOUNT SINAI SCHOOL OF MEDICINE,Internal Medicine,5 CUBA HILL RD,GREENLAWN,NY,11740,Mount Sinai
Mount Sinai,1679221980,ST LUKES ROOSEVELT HOSPITAL CENTER,"Pharmacy, Home Infusion Therapy Pharmacy",1111 AMSTERDAM AVE,NEW YORK,NY,10025,Mount Sinai
Mount Sinai,1013948595,THE MOUNT SINAI HOSPITAL,General Acute Care Hospital,2510 30TH AVE,LONG ISLAND CITY,NY,11102,Mount Sinai
Mount Sinai,1013418698,THE ST. LUKES ROOSEVELT HOSPITAL CENTER,Case Management,320 E 94TH ST,NEW YORK,NY,10128,Mount Sinai
NYU Langone,1386477743,NEW YORK UNIVERSITY,"Allergy & Immunology, Clinical & Laboratory Immunology",882 3RD AVE UNIT 11,BROOKLYN,NY,11232,NYU Langone
NYU Langone,1568977825,NEW YORK UNIVERSITY,Emergency Medicine,3301 QUANTUM BLVD,BOYNTON BEACH,FL,33426,NYU Langone
NYU Langone,1144066804,NEW YORK UNIVERSITY,"Clinic/Center, Urgent Care",3301 QUANTUM BLVD,BOYNTON BEACH,FL,33426,NYU Langone
NYU Langone,1073256384,NEW YORK UNIVERSITY,Orthopaedic Surgery,3301 QUANTUM BLVD,BOYNTON BEACH,FL,33426,NYU Langone
NYU Langone,1508584830,NEW YORK UNIVERSITY,"Physical Medicine & Rehabilitation, Sports Medicine",3301 QUANTUM BLVD,BOYNTON BEACH,FL,33426,NYU Langone
NYU Langone,1902503808,NEW YORK UNIVERSITY,Orthopaedic Surgery,3301 QUANTUM BLVD,BOYNTON BEACH,FL,33426,NYU Langone
NYU Langone,1164943502,NEW YORK UNIVERSITY,Orthopaedic Surgery,3301 QUANTUM BLVD,BOYNTON BEACH,FL,33426,NYU Langone
NYU Langone,1730601196,NEW YORK UNIVERSITY,Orthopaedic Surgery,333 EAST 38TH STREET,NEW YORK,NY,10016,NYU Langone
NYU Langone,1679397491,NEW YORK UNIVERSITY,Internal Medicine,450 MAMARONECK AVE STE 200,HARRISON,NY,10528,NYU Langone
NYU Langone,1013731843,NEW YORK UNIVERSITY,Internal Medicine,645 MADISON AVE FL 3,NEW YORK,NY,10022,NYU Langone
NYU Langone,1760155204,NEW YORK UNIVERSITY,Internal Medicine,3301 QUANTUM BLVD,BOYNTON BEACH,FL,33426,NYU Langone
NYU Langone,1891429858,NEW YORK UNIVERSITY,Orthopaedic Surgery,3301 QUANTUM BLVD,BOYNTON BEACH,FL,33426,NYU Langone
NYU Langone,1932705068,NEW YORK UNIVERSITY,Internal Medicine,3301 QUANTUM BLVD,BOYNTON BEACH,FL,33426,NYU Langone
NYU Langone,1912428350,NEW YORK UNIVERSITY,Orthopaedic Surgery,3301 QUANTUM BLVD,BOYNTON BEACH,FL,33426,NYU Langone
NYU Langone,1053836908,NEW YORK UNIVERSITY,Podiatrist,3301 QUANTUM BLVD,BOYNTON BEACH,FL,33426,NYU Langone
NYU Langone,1558882076,NEW YORK UNIVERSITY,Orthopaedic Surgery,3301 QUANTUM BLVD,BOYNTON BEACH,FL,33426,NYU Langone
NYU Langone,1861913394,NEW YORK UNIVERSITY,"Physical Medicine & Rehabilitation, Sports Medicine",3301 QUANTUM BLVD,BOYNTON BEACH,FL,33426,NYU Langone
NYU Langone,1114297389,NEW YORK UNIVERSITY,"Internal Medicine, Hematology & Oncology",1999 MARCUS AVE.,LAKE SUCCESS,NY,11042,NYU Langone
NYU Langone,1275256273,NEW YORK UNIVERSITY,Podiatrist,100 HOSPITAL RD STE 115,EAST PATCHOGUE,NY,11772,NYU Langone
NYU Langone,1891536140,NEW YORK UNIVERSITY,Orthopaedic Surgery,3301 QUANTUM BLVD,BOYNTON BEACH,FL,33426,NYU Langone
NYU Langone,1427563949,NEW YORK UNIVERSITY,Orthopaedic Surgery,3301 QUANTUM BLVD,BOYNTON BEACH,FL,33426,NYU Langone
NYU Langone,1003427980,NEW YORK UNIVERSITY,Orthopaedic Surgery,3301 QUANTUM BLVD,BOYNTON BEACH,FL,33426,NYU Langone
NYU Langone,1629443122,NEW YORK UNIVERSITY,"Clinic/Center, Urgent Care",3301 QUANTUM BLVD,BOYNTON BEACH,FL,33426,NYU Langone
NYU Langone,1144067794,NEW YORK UNIVERSITY,"Clinic/Center, Urgent Care",3301 QUANTUM BLVD,BOYNTON BEACH,FL,33426,NYU Langone
NYU Langone,1831838440,NEW YORK UNIVERSITY,Orthopaedic Surgery,3301 QUANTUM BLVD,BOYNTON BEACH,FL,33426,NYU Langone
NYU Langone,1225550601,NEW YORK UNIVERSITY,Orthopaedic Surgery,3301 QUANTUM BLVD,BOYNTON BEACH,FL,33426,NYU Langone
NYU Langone,1972028827,NEW YORK UNIVERSITY,Podiatrist,3301 QUANTUM BLVD,BOYNTON BEACH,FL,33426,NYU Langone
NYU Langone,1760223028,NEW YORK UNIVERSITY,Internal Medicine,3301 QUANTUM BLVD,BOYNTON BEACH,FL,33426,NYU Langone
NYU Langone,1740702638,NEW YORK UNIVERSITY,Orthopaedic Surgery,3301 QUANTUM BLVD,BOYNTON BEACH,FL,33426,NYU Langone
NYU Langone,1841712296,NEW YORK UNIVERSITY,Orthopaedic Surgery,3301 QUANTUM BLVD,BOYNTON BEACH,FL,33426,NYU Langone
NYU Langone,1689195125,NEW YORK UNIVERSITY,Orthopaedic Surgery,3301 QUANTUM BLVD,BOYNTON BEACH,FL,33426,NYU Langone
NYU Langone,1114603743,NEW YORK UNIVERSITY,Orthopaedic Surgery,3301 QUANTUM BLVD,BOYNTON BEACH,FL,33426,NYU Langone
NYU Langone,1063283083,NEW YORK UNIVERSITY,Orthopaedic Surgery,3301 QUANTUM BLVD,BOYNTON BEACH,FL,33426,NYU Langone
NYU Langone,1144105214,NEW YORK UNIVERSITY,Orthopaedic Surgery,167 VETERANS MEMORIAL HWY,COMMACK,NY,11725,NYU Langone
NYU Langone,1174044721,NEW YORK UNIVERSITY,Physical Therapist,3301 QUANTUM BLVD,BOYNTON BEACH,FL,33426,NYU Langone
NYU Langone,1770256216,NEW YORK UNIVERSITY,Internal Medicine,3301 QUANTUM BLVD,BOYNTON BEACH,FL,33426,NYU Langone
NYU Langone,1114750908,NEW YORK UNIVERSITY,Internal Medicine,515 BELLPORT AVE,BELLPORT,NY,11713,NYU Langone
NYU Langone,1891217238,NEW YORK UNIVERSITY,Orthopaedic Surgery,3301 QUANTUM BLVD,BOYNTON BEACH,FL,33426,NYU Langone
NYU Langone,1598287948,NEW YORK UNIVERSITY,Orthopaedic Surgery,3301 QUANTUM BLVD,BOYNTON BEACH,FL,33426,NYU Langone
NYU Langone,1720839533,NEW YORK UNIVERSITY,Orthopaedic Surgery,3301 QUANTUM BLVD,BOYNTON BEACH,FL,33426,NYU Langone
NYU Langone,1023539566,NEW YORK UNIVERSITY,Orthopaedic Surgery,3301 QUANTUM BLVD,BOYNTON BEACH,FL,33426,NYU Langone
NYU Langone,1083130967,NEW YORK UNIVERSITY,Orthopaedic Surgery,3301 QUANTUM BLVD,BOYNTON BEACH,FL,33426,NYU Langone
NYU Langone,1780425041,NEW YORK UNIVERSITY,Internal Medicine,3301 QUANTUM BLVD,BOYNTON BEACH,FL,33426,NYU Langone
NYU Langone,1760184535,NEW YORK UNIVERSITY,Orthopaedic Surgery,3301 QUANTUM BLVD,BOYNTON BEACH,FL,33426,NYU Langone
NYU Langone,1790478725,NEW YORK UNIVERSITY,Internal Medicine,3301 QUANTUM BLVD,BOYNTON BEACH,FL,33426,NYU Langone
NYU Langone,1023508603,NEW YORK UNIVERSITY,Orthopaedic Surgery,3301 QUANTUM BLVD,BOYNTON BEACH,FL,33426,NYU Langone
NYU Langone,1700600533,NEW YORK UNIVERSITY,Internal Medicine,200 WHITE PLAINS RD FL 4,TARRYTOWN,NY,10591,NYU Langone
NYU Langone,1437990785,NEW YORK UNIVERSITY,Orthopaedic Surgery,3301 QUANTUM BLVD,BOYNTON BEACH,FL,33426,NYU Langone
NYU Langone,1104787613,NEW YORK UNIVERSITY,Physical Medicine & Rehabilitation,3301 QUANTUM BLVD,BOYNTON BEACH,FL,33426,NYU Langone
NYU Langone,1558942060,NYU HOSPITALS CENTER,"Dentist, General Practice",200 OLD COUNTRY RD STE 460,MINEOLA,NY,11501,NYU Langone
NYU Langone,1023450996,NYU LANGONE,"Clinic/Center, Student Health",550 1ST AVE,NEW YORK,NY,10016,NYU Langone
NYU Langone,1720484017,NYU LANGONE CARDIOLOGY ASSOCIATES - STATEN ISLAND,"Internal Medicine, Cardiovascular Disease",5091 AMBOY RD,STATEN ISLAND,NY,10312,NYU Langone
NYU Langone,1821138959,NYU LANGONE HOSPITALS,"Pharmacy, Community/Retail Pharmacy",550 1ST AVE,NEW YORK,NY,10016,NYU Langone
NYU Langone,1922973601,NYU LANGONE HOSPITALS,"Pharmacy, Clinic Pharmacy",160 E 34TH ST,NEW YORK,NY,10016,NYU Langone
NYU Langone,1588539274,NYU LANGONE HOSPITALS,"Pharmacy, Clinic Pharmacy",902 QUENTIN RD,BROOKLYN,NY,11223,NYU Langone
NYU Langone,1114892833,NYU LANGONE HOSPITALS,"Pharmacy, Clinic Pharmacy",777 ZECKENDORF BLVD,GARDEN CITY,NY,11530,NYU Langone
NYU Langone,1831197797,NYU LANGONE HOSPITALS,"Clinic/Center, End-Stage Renal Disease (ESRD) Treatment",255 WARNER AVE,ROSLYN HEIGHTS,NY,11577,NYU Langone
NYU Langone,1528432622,NYU LANGONE HOSPITALS,Psychiatric Unit,150 55TH ST,BROOKLYN,NY,11220,NYU Langone
NYU Langone,1669578324,NYU LANGONE HOSPITALS,General Acute Care Hospital,301 E 17TH ST,NEW YORK,NY,10003,NYU Langone
NYU Langone,1427616002,NYU LANGONE HOSPITALS,General Acute Care Hospital,259 1ST ST,MINEOLA,NY,11501,NYU Langone
NYU Langone,1558809756,NYU LANGONE HOSPITALS,Pharmacy,INDUSTRY CITY BUILDING 10,BROOKLYN,NY,11232,NYU Langone
NYU Langone,1659127082,NYU LANGONE HOSPITALS,"Pharmacy, Community/Retail Pharmacy",301 EAST 17TH,NEW YORK,NY,10003,NYU Langone
NYU Langone,1326888041,NYU LANGONE HOSPITALS,"Pharmacy, Community/Retail Pharmacy",70 ATLANTIC AVE FL 4,BROOKLYN,NY,11201,NYU Langone
NYU Langone,1619842317,NYU LANGONE HOSPITALS,"Pharmacy, Clinic Pharmacy",789 PARK AVE FL 2,HUNTINGTON,NY,11743,NYU Langone
NYU Langone,1255206942,NYU LANGONE HOSPITALS,"Pharmacy, Clinic Pharmacy",240 E 38TH ST FL 20,NEW YORK,NY,10016,NYU Langone
NYU Langone,1326913005,NYU LANGONE HOSPITALS,"Pharmacy, Clinic Pharmacy",160 E 32ND ST,NEW YORK,NY,10016,NYU Langone
NYU Langone,1932466067,NYU LANGONE HOSPITALS,"Pharmacy, Clinic Pharmacy",333 E 38TH ST RM 4-303,NEW YORK,NY,10016,NYU Langone
NYU Langone,1982579611,NYU LANGONE HOSPITALS,"Pharmacy, Clinic Pharmacy",462 1ST AVE FL 4,NEW YORK,NY,10016,NYU Langone
NYU Langone,1720953458,NYU LANGONE HOSPITALS,"Pharmacy, Clinic Pharmacy",160 E 34TH ST FL 6,NEW YORK,NY,10016,NYU Langone
NYU Langone,1861367567,NYU LANGONE HOSPITALS,"Pharmacy, Institutional Pharmacy",150 55TH ST,BROOKLYN,NY,11220,NYU Langone
NYU Langone,1215931811,NYU LANGONE HOSPITALS,Home Health,290 OLD COUNTRY ROAD,MINEOLA,NY,11501,NYU Langone
NYU Langone,1346614443,NYU LANGONE HOSPITALS,Ambulance,150 55TH ST,BROOKLYN,NY,11220,NYU Langone
NYU Langone,1487743480,NYU LANGONE HOSPITALS,"Clinic/Center, End-Stage Renal Disease (ESRD) Treatment",109 WEST MAIN STREET,PATCHOGUE,NY,11772,NYU Langone
NYU Langone,1508687021,NYU LANGONE HOSPITALS,Psychiatric Unit,101 HOSPITAL RD,PATCHOGUE,NY,11772,NYU Langone
NYU Langone,1831910355,NYU LANGONE HOSPITALS,General Acute Care Hospital,101 HOSPITAL RD,PATCHOGUE,NY,11772,NYU Langone
NYU Langone,1790975944,NYU LANGONE HOSPITALS,Internal Medicine,530 1ST AVE,NEW YORK,NY,10016,NYU Langone
NYU Langone,1083612089,NYU LANGONE HOSPITALS,"Clinic/Center, End-Stage Renal Disease (ESRD) Treatment",200 OLD COUNTRY ROAD,MINEOLA,NY,11501,NYU Langone
NYU Langone,1659470276,NYU LANGONE HOSPITALS,Rehabilitation Unit,550 1ST AVE,NEW YORK,NY,10016,NYU Langone
NYU Langone,1275632895,NYU LANGONE HOSPITALS,Rehabilitation Unit,301 E 17TH ST,NEW YORK,NY,10003,NYU Langone
NYU Langone,1801992631,NYU LANGONE HOSPITALS,General Acute Care Hospital,550 1ST AVE,NEW YORK,NY,10016,NYU Langone
NYU Langone,1114925567,NYU LANGONE HOSPITALS,General Acute Care Hospital,259 1ST STREET,MINEOLA,NY,11501,NYU Langone
NYU Langone,1831549559,NYU LANGONE HOSPITALS,"Clinic/Center, Multi-Specialty",150 55TH ST,BROOKLYN,NY,11220,NYU Langone
NYU Langone,1457226136,NYU LANGONE HOSPITALS,"Pharmacy, Clinic Pharmacy",240 E 38TH ST FL 18,NEW YORK,NY,10016,NYU Langone
NYU Langone,1457226144,NYU LANGONE HOSPITALS,"Pharmacy, Clinic Pharmacy",120 MINEOLA BLVD STE 600,MINEOLA,NY,11501,NYU Langone
NYU Langone,1356216048,NYU LANGONE HOSPITALS,"Pharmacy, Clinic Pharmacy",1999 MARCUS AVE STE 116,NEW HYDE PARK,NY,11042,NYU Langone
NYU Langone,1841165537,NYU LANGONE HOSPITALS,"Pharmacy, Clinic Pharmacy",5718 2ND AVE FL 2,BROOKLYN,NY,11220,NYU Langone
NYU Langone,1366541989,NYU LANGONE HOSPITALS,Psychiatric Unit,550 1ST AVE,NEW YORK,NY,10016,NYU Langone
NYU Langone,1760480628,NYU LANGONE HOSPITALS,"Clinic/Center, End-Stage Renal Disease (ESRD) Treatment",530 HICKSVILLE ROAD,BETHPAGE,NY,11714,NYU Langone
NYU Langone,1437230034,NYU LANGONE HOSPITALS,"Clinic/Center, Oncology",160 E 34TH ST,NEW YORK,NY,10016,NYU Langone
NYU Langone,1013724061,NYU LANGONE HOSPITALS,"Clinic/Center, Mental Health (Including Community Mental Health Center)",101 HOSPITAL RD,PATCHOGUE,NY,11772,NYU Langone
NYU Langone,1780559492,NYU LANGONE HOSPITALS,"Pharmacy, Institutional Pharmacy",101 HOSPITAL RD FL 2,PATCHOGUE,NY,11772,NYU Langone
NYU Langone,1881569515,NYU LANGONE HOSPITALS,"Pharmacy, Clinic Pharmacy",5434 2ND AVE FL 7,BROOKLYN,NY,11220,NYU Langone
NYU Langone,1437523537,NYU LANGONE HOSPITALS,Rehabilitation Unit,150 55TH ST,BROOKLYN,NY,11220,NYU Langone
NYU Langone,1609877364,NYU LANGONE HOSPITALS,"Hospice Care, Community Based",105 WEST MAIN STREET,PATCHOGUE,NY,11772,NYU Langone
NYU Langone,1619341716,NYU LANGONE HOSPITALS,General Acute Care Hospital,150 55TH ST,BROOKLYN,NY,11220,NYU Langone
NYU Langone,1649727728,NYU LANGONE MEDICAL CENTER,General Acute Care Hospital,"317E 34TH ST., PEDIATRIC NEUROSURGERY, 10TH FLOOR",NEW YORK,NY,10016,NYU Langone
NYU Langone,1336673813,NYU LANGONE MEDICAL CENTER,General Acute Care Hospital,550 1ST AVE,NEW YORK,NY,10016,NYU Langone
NYU Langone,1225561764,NYU LANGONE MEDICAL CENTER,Student in an Organized Health Care Education/Training Program,550 1ST AVE,NEW YORK,NY,10016,NYU Langone
NYU Langone,1427595594,NYU LANGONE MEDICAL CENTER,General Acute Care Hospital,240 E 38TH ST,NEW YORK,NY,10016,NYU Langone
NYU Langone,1538458252,NYU LANGONE MEDICAL CENTER,Special Hospital,660 1ST AVE,NEW YORK,NY,10016,NYU Langone
NYU Langone,1730448317,NYU LANGONE MEDICAL CENTER,General Acute Care Hospital,660 1ST AVE,NEW YORK,NY,10016,NYU Langone
NYU Langone,1972863249,NYU LANGONE MEDICAL CENTER,Special Hospital,550 1ST AVE,NEW YORK,NY,10016,NYU Langone
NYU Langone,1861842304,NYU LANGONE MEDICAL CENTER,General Acute Care Hospital,660 1ST AVE,NEW YORK,NY,10016,NYU Langone
NYU Langone,1821474644,NYU LANGONE MEDICAL CENTER,General Acute Care Hospital,530 1ST AVENUE,NEW YORK,NY,10016,NYU Langone
NYU Langone,1093123762,NYU LANGONE MEDICAL CENTER,General Acute Care Hospital,440 E 20TH ST,NEW YORK,NY,10009,NYU Langone
NYU Langone,1710139944,NYU LANGONE MEDICAL CENTER,"General Acute Care Hospital, Critical Access",530 1ST AVE,NEW YORK,NY,10016,NYU Langone
NYU Langone,1578899878,NYU LANGONE MEDICAL CENTER,General Acute Care Hospital,550 1ST AVE,NEW YORK,NY,10016,NYU Langone
NYU Langone,1811221245,NYU LANGONE MEDICAL CENTER,General Acute Care Hospital,560 1ST AVE,NEW YORK,NY,10016,NYU Langone
NYU Langone,1154770576,NYU LANGONE MEDICAL CENTER,Student in an Organized Health Care Education/Training Program,550 1ST AVE,NEW YORK,NY,10016,NYU Langone
NYU Langone,1790031797,NYU LANGONE MEDICAL CENTER/ RUSK INSTITUTE OF REHABILITATION MEDICINE,Rehabilitation Hospital,400 E 34TH ST RM 515,NEW YORK,NY,10016,NYU Langone
NYU Langone,1629423009,NYU LANGONE MEDICAL CENTER/TISCH HOSPITAL,General Acute Care Hospital,70 PROVINCE DR,SOUTH SETAUKET,NY,11720,NYU Langone
Northwell,1922543602,LONG ISLAND JEWISH MEDICAL CENTER,"Psychiatry & Neurology, Psychiatry",27005 76TH AVE,NEW HYDE PARK,NY,11040,Northwell
Northwell,1215019500,NORTH SHORE LONG ISLAND JEWISH HEALTHCARE,"Internal Medicine, Cardiovascular Disease",972 BRUSH HOLLOW RD,WESTBURY,NY,11590,Northwell
Northwell,1376903351,NORTHWELL,General Acute Care Hospital,450 LAKEVILLE RD,NEW HYDE PARK,NY,11042,Northwell
Northwell,1912362260,NORTHWELL DERMATOLOGY,Dermatology,1991 MARCUS AVE,NEW HYDE PARK,NY,11042,Northwell
Northwell,1619336260,NORTHWELL HEALTH,Rehabilitation Unit,101 SAINT ANDREWS LN,GLEN COVE,NY,11542,Northwell
Northwell,1538104377,NORTHWELL HEALTH,"Internal Medicine, Gastroenterology",300 OLD COUNTRY RD STE 31,MINEOLA,NY,11501,Northwell
Northwell,1366543795,NORTHWELL HEALTH LABORATORIES,Clinical Medical Laboratory,450 LAKEVILLE RD STE M50,NEW HYDE PARK,NY,11042,Northwell
Northwell,1861173130,"NORTHWELL HEALTH MEDICAL NJ, PC","Internal Medicine, Transplant Hepatology",725 RIVER RD,EDGEWATER,NJ,07020,Northwell
Northwell,1720599285,NORTHWELL HEALTH SLEEP LAB LLC,"Clinic/Center, Sleep Disorder Diagnostic",560 NORTHERN BLVD STE 208,GREAT NECK,NY,11021,Northwell
Northwell,1437187150,NORTHWELL HEALTH STERN FAMILY CENTER FOR REHABILITATION,Skilled Nursing Facility,330 COMMUNITY DR,MANHASSET,NY,11030,Northwell
Northwell,1528507225,NORTHWELL LONG ISLAND JEWISH HOSPITAL,General Acute Care Hospital,27005 76TH AVE,NEW HYDE PARK,NY,11040,Northwell
Northwell,1699214031,NORTHWELL STAFFING AGENCY LLC,Home Health,12119 SUTPHIN BLVD,JAMAICA,NY,11434,Northwell
